Ort	Geo	Datum	Getty	Symbol	Gender
Dinslaken	51.560917,6.723472	1775	1038827	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1775	7012310	Levitenkanne	Mann
Hildesheim	52.151509,9.959132	1775	7005248	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1776	7012310	Blume	Frau
Hamburg-Altona	53.549373,9.950545	1776	7012310	Blume	Frau
Hamburg-Altona	53.549373,9.950545	1776	7012310	Baum	Frau
Hamburg-Altona	53.549373,9.950545	1776	7012310	Traube	Frau
Hamburg-Altona	53.549373,9.950545	1776	7012310	Gans	Frau
Hamburg-Altona	53.549373,9.950545	1776	7012310	Leuchter	beide
Frankfurt am Main	50.1119,8.689675	1777	7005293	Gans	Mann
Hamburg-Altona	53.549373,9.950545	1777	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1777	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1777	7012310	Baum	Mann
Hamburg-Altona	53.549373,9.950545	1777	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1778	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1778	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1779	7012310	Krone	Frau
Hamburg-Altona	53.549373,9.950545	1779	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1779	7012310	Traube	Mann
Hamburg-Altona	53.549373,9.950545	1779	7012310	Traube	Mann
Hamburg-Altona	53.549373,9.950545	1780	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1780	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1780	7012310	Traube	Frau
Beelitz	52.236477,12.97412	1781	1036422	Krone	Frau
Bingen	49.962935,7.89771	1781	7012309	Priesterhände	unbekannt
Bonn-Schwarzrheindorf	50.75727,7.105364	1781	4010239	Priesterhände	Mann
Bonn-Schwarzrheindorf	50.75727,7.105364	1781	4010239	Baum	unbekannt
Hamburg-Altona	53.549373,9.950545	1781	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1781	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1782	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1782	7012310	Blume	Frau
Hamburg-Altona	53.549373,9.950545	1782	7012310	Levitenkanne	Mann
Bingen	49.962935,7.89771	1783	7012309	Priesterhände	Mann
Bingen	49.962935,7.89771	1783	7012309	Levitenkanne	Frau
Bonn-Schwarzrheindorf	50.75727,7.105364	1783	4010239	Priesterhände	unbekannt
Hamburg-Altona	53.549373,9.950545	1783	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1783	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1783	7012310	Traube	Mann
Siegburg	50.801352,7.203499	1783	7005104	Priesterhände	unbekannt
Hamburg-Altona	53.549373,9.950545	1784	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1785	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1785	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1785	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1785	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1786	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1786	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1786	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1786	7012310	Levitenkanne	Mann
Sittard	50.995278,5.879167	1786	1048111	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1787	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1787	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1787	7012310	Levitenkanne	Mann
Blieskastel	49.240733,7.254151	1788	1038561	Taube	Mann
Bonn-Schwarzrheindorf	50.75727,7.105364	1788	4010239	Priesterhände	unbekannt
Bornheim	50.75759,6.987414	1788	1038605	Priesterhände	unbekannt
Hamburg-Altona	53.549373,9.950545	1788	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1788	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1788	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1788	7012310	Levitenkanne	beide
Hamburg-Altona	53.549373,9.950545	1789	7012310	Krone	Mann
Hamburg-Altona	53.549373,9.950545	1789	7012310	Levitenkanne	Mann
Bonn-Schwarzrheindorf	50.75727,7.105364	1790	4010239	Priesterhände	unbekannt
Hamburg-Altona	53.549373,9.950545	1790	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1790	7012310	Blume	Mann
Hamburg-Altona	53.549373,9.950545	1790	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1790	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1790	7012310	Taube	Frau
Hamburg-Altona	53.549373,9.950545	1790	7012310	Traube	Frau
Frankfurt am Main-Rödelheim (Alter Friedhof)	 50.125939,8.599144	1791	7113655	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1791	7012310	Vogel	Frau
Hamburg-Altona	53.549373,9.950545	1791	7012310	Feder	Mann
Hamburg-Altona	53.549373,9.950545	1792	7012310	Baum	Mann
Hamburg-Altona	53.549373,9.950545	1792	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1792	7012310	Levitenkanne	Mann
Rüthen	51.493816,8.431921	1792	7100771	Schofar	Mann
Bayreuth	49.934064,11.594224	1793	7004326	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1793	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1793	7012310	Levitenkanne	Mann
Bingen	49.962935,7.89771	1794	7012309	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1794	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1794	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1794	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1794	7012310	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1795	7004326	Beschneidungsmesser	unbekannt
Bingen	49.962935,7.89771	1795	7012309	Priesterhände	Mann
Frankfurt am Main	50.1119,8.689675	1795	7005293	Priesterhände	Mann
Frankfurt am Main	50.1119,8.689675	1795	7005293	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1795	7012310	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1796	7004326	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1796	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1796	7012310	Blume	Frau
Hamburg-Altona	53.549373,9.950545	1796	7012310	Vogel	Frau
Laupheim	48.231932,9.884036	1796	1040058	Löwe	Mann
Bayreuth	49.934064,11.594224	1797	7004326	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1797	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1797	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1797	7012310	Levitenkanne	Mann
Frankfurt am Main	50.1119,8.689675	1798	7005293	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1798	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1798	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1798	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1798	7012310	Levitenkanne	Mann
Bonn-Schwarzrheindorf	50.75727,7.105364	1799	4010239	Priesterhände	unbekannt
Hamburg-Altona	53.549373,9.950545	1799	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1799	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1799	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1799	7012310	Levitenkanne	Mann
Sondershausen	51.360182,10.869193	1799	1037748	Priesterhände	Mann
Frankfurt am Main	50.1119,8.689675	1800	7005293	Priesterhände	Mann
Frankfurt am Main	50.124557,8.647792	1800	7005293	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1800	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1800	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1801	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1801	7012310	Schmetterling	unbekannt
Altena	51.304016,7.671876	1802	7006098	Priesterhände	Mann
Bayreuth	49.934064,11.594224	1802	7004326	Levitenkanne	Mann
Frankfurt am Main	50.1119,8.689675	1803	7005293	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1803	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1803	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1803	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1803	7012310	Priesterhände	Mann
Frankfurt am Main	50.1119,8.689675	1804	7005293	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1804	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1804	7012310	Krone	Frau
Hamburg-Altona	53.549373,9.950545	1804	7012310	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1805	7004326	Levitenkanne	Mann
Beelitz	52.236477,12.97412	1805	1036422	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1805	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1805	7012310	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1806	7004326	Levitenkanne	Mann
Beelitz	52.236477,12.97412	1806	1036422	Levitenkanne	Mann
Frankfurt am Main	50.1119,8.689675	1806	7005293	Levitenkanne	Mann
Preußisch Oldendorf	52.297095,8.479326	1806	1040775	Priesterhände	Mann
Bayreuth	49.934064,11.594224	1807	7004326	Levitenkanne	Mann
Frankfurt am Main	50.1119,8.689675	1807	7005293	Priesterhände	unbekannt
Frankfurt am Main	50.1119,8.689675	1807	7005293	Priesterhände	Mann
Haigerloch	48.36392,8.807413	1807	1039436	Schofar	Mann
Hamburg-Altona	53.549373,9.950545	1807	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1807	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1807	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1807	7012310	Hirsch	Mann
Hamburg-Altona	53.549373,9.950545	1807	7012310	Blume	Frau
Hamburg-Altona	53.549373,9.950545	1807	7012310	Levitenkanne	Mann
Krefeld (alter Friedhof)	51.316734,6.55169	1807	7005980	Levitenkanne	unbekannt
Frankfurt am Main	50.1119,8.689675	1808	7005293	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1808	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1808	7012310	Priesterhände	Mann
Beelitz	52.236477,12.97412	1809	1036422	Krone	Mann
Hamburg-Altona	53.549373,9.950545	1809	7012310	Levitenkanne	Mann
Laupheim	48.231932,9.884036	1809	1040058	Levitenkanne	Mann
Haigerloch	48.36392,8.807413	1810	1039436	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1810	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1810	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1810	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1810	7012310	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1811	7004326	Krone	Frau
Blieskastel	49.240733,7.254151	1811	1038561	Priesterhände	Mann
Frankfurt am Main	50.1119,8.689675	1811	7005293	Priesterhände	Mann
Haigerloch	48.36392,8.807413	1811	1039436	Levitenkanne	Mann
Mülheim an der Ruhr	51.429799,6.902738	1811	7004909	Levitenkanne	Mann
Würzburg - Heidingsfeld	49.763329,9.943251	1811	7004335	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1812	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1812	7012310	Levitenkanne	Mann
Beelitz	52.236477,12.97412	1813	1036422	Krone	Mann
Hamburg-Altona	53.549373,9.950545	1813	7012310	Levitenkanne	Mann
Würzburg - Heidingsfeld	49.763329,9.943251	1813	7004335	Magen David	Mann
Blieskastel	49.240733,7.254151	1814	1038561	Levitenkanne	Mann
Frankfurt am Main	50.1119,8.689675	1814	7005293	Priesterhände	Mann
Frankfurt am Main	50.1119,8.689675	1814	7005293	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1814	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1814	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1814	7012310	Levitenkanne	Mann
Siegburg	50.801352,7.203499	1814	7005104	Priesterhände	unbekannt
Würzburg - Heidingsfeld	49.763329,9.943251	1814	7004335	Leuchter	Frau
Bayreuth	49.934064,11.594224	1815	7004326	Levitenkanne	Mann
Beelitz	52.236477,12.97412	1815	1036422	Krone	Mann
Frankfurt am Main	50.1119,8.689675	1815	7005293	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1815	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1815	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1815	7012310	Priesterhände	Mann
Laupheim	48.231932,9.884036	1815	1040058	Krone	unbekannt
Würzburg - Heidingsfeld	49.763329,9.943251	1815	7004335	Leuchter	Frau
Bonn-Schwarzrheindorf	50.75727,7.105364	1816	4010239	Levitenkanne	unbekannt
Frankfurt am Main	50.1119,8.689675	1816	7005293	Blume	Mann
Frankfurt am Main	50.1119,8.689675	1816	7005293	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1816	7012310	Levitenkanne	Mann
Laupheim	48.231932,9.884036	1816	1040058	Schofar	unbekannt
Oranienburg	52.750548,13.228051	1816	1037432	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1817	7004326	Schofar	Mann
Bayreuth	49.934064,11.594224	1817	7004326	Levitenkanne	Mann
Blieskastel	49.240733,7.254151	1817	1038561	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1817	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1817	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1817	7012310	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1818	7004326	Vanitas-Symbol	Frau
Frankfurt am Main	50.1119,8.689675	1818	7005293	Priesterhände	Mann
Haigerloch	48.36392,8.807413	1818	1039436	Beschneidungsmesser	Mann
Haigerloch	48.36392,8.807413	1818	1039436	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1818	7012310	Levitenkanne	Mann
Worms	49.629442,8.356283	1818	7005108	Krone	unbekannt
Bonn-Schwarzrheindorf	50.75727,7.105364	1819	4010239	Levitenkanne	unbekannt
Bonn-Schwarzrheindorf	50.75727,7.105364	1819	4010239	Priesterhände	unbekannt
Haigerloch	48.36392,8.807413	1819	1039436	offene Hand	Mann
Hamburg-Altona	53.549373,9.950545	1819	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1819	7012310	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1820	7004326	Herz	Frau
Bayreuth	49.934064,11.594224	1820	7004326	Löwe	Mann
Bingen	49.962935,7.89771	1820	7012309	Priesterhände	Mann
Boxmeer/Vierlingsbeek	51.596031,6.001222	1820	1047672	Beschneidungsmesser	Mann
Hamburg-Altona	53.549540,9.952680	1820	7012310	Levitenkanne	Mann
Worms	49.629442,8.356283	1820	7005108	Krone	unbekannt
Würzburg - Heidingsfeld	49.763329,9.943251	1820	7004335	Vanitas-Symbol	Mann
Frankfurt am Main	50.1119,8.689675	1821	7005293	Priesterhände	Mann
Frankfurt am Main-Heddernheim	50.154075,8.637539	1821	7005293	Levitenkanne	Frau
Haigerloch	48.36392,8.807413	1821	1039436	Vanitas-Symbol	Frau
Hamburg-Altona	53.549373,9.950545	1821	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1821	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1821	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1821	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1821	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1821	7012310	Krone	Mann
Hamburg-Altona	53.549540,9.952680	1821	7012310	Priesterhände	Mann
Blieskastel	49.240733,7.254151	1822	1038561	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1822	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1822	7012310	Priesterhände	Mann
Bayreuth	49.934064,11.594224	1823	7004326	Vanitas-Symbol	Mann
Beelitz	52.236477,12.97412	1823	1036422	Krone	Frau
Hamburg-Altona	53.549540,9.952680	1823	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1823	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1823	7012310	Vanitas-Symbol	Frau
Hamburg-Altona	53.549540,9.952680	1823	7012310	Levitenkanne	Mann
Worms	49.629442,8.356283	1823	7005108	Krone	unbekannt
Bayreuth	49.934064,11.594224	1824	7004326	Rose	Frau
Beelitz	52.236477,12.97412	1824	1036422	Krone	Frau
Hamburg-Altona	53.549373,9.950545	1824	7012310	Krone	Mann
Hamburg-Altona	53.549373,9.950545	1824	7012310	Löwe	Mann
Hamburg-Altona	53.549540,9.952680	1824	7012310	Vanitas-Symbol	Frau
Hamburg-Altona	53.549540,9.952680	1824	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1824	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1824	7012310	Schmetterling	Mann
Laupheim	48.231932,9.884036	1824	1040058	Hirsch	Mann
Laupheim	48.231932,9.884036	1824	1040058	Bär	Mann
Laupheim	48.231932,9.884036	1824	1040058	Krone	Mann
Preußisch Oldendorf	52.297095,8.479326	1824	1040775	Priesterhände	Mann
Bayreuth	49.934064,11.594224	1825	7004326	Levitenkanne	Mann
Bingen	49.962935,7.89771	1825	7012309	Priesterhände	Mann
Bonn-Schwarzrheindorf	50.75727,7.105364	1825	4010239	Levitenkanne	unbekannt
Haigerloch	48.36392,8.807413	1825	1039436	Levitenkanne	Frau
Hamburg-Altona	53.549373,9.950545	1825	7012310	Baum	Frau
Hamburg-Altona	53.549373,9.950545	1825	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1825	7012310	Baum	Frau
Worms	49.629442,8.356283	1825	7005108	Krone	unbekannt
Worms	49.629442,8.356283	1825	7005108	Krone	unbekannt
Würzburg - Heidingsfeld	49.763329,9.943251	1825	7004335	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1826	7004326	Levitenkanne	Mann
Bingen	49.962935,7.89771	1826	7012309	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1826	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1826	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1826	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1826	7012310	Vanitas-Symbol	Frau
Hamburg-Altona	53.549540,9.952680	1826	7012310	Priesterhände	Mann
Bayreuth	49.934064,11.594224	1827	7004326	Levitenkanne	Mann
Bingen	49.962935,7.89771	1827	7012309	Priesterhände	Mann
Bingen	49.962935,7.89771	1827	7012309	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1827	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1827	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1827	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1827	7012310	Herz	Mann
Hamburg-Altona	53.549540,9.952680	1827	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1827	7012310	Priesterhände	Mann
Homburg	49.323688,7.348276	1827	7012377	Levitenkanne	Mann
Laupheim	48.231932,9.884036	1827	1040058	Levitenkanne	Mann
Würzburg - Heidingsfeld	49.763329,9.943251	1827	7004335	Hirsch	Mann
Hamburg-Altona	53.549373,9.950545	1828	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1828	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1828	7012310	Hirsch	Mann
Hamburg-Altona	53.549540,9.952680	1828	7012310	Levitenkanne	Mann
Laupheim	48.231932,9.884036	1828	1040058	Auge	unbekannt
Hamburg-Altona	53.549540,9.952680	1829	7012310	Herz	Mann
Hamburg-Altona	53.549540,9.952680	1829	7012310	Priesterhände	Mann
Laupheim	48.231932,9.884036	1829	1040058	Krone	Mann
Saarwellingen	49.352952,6.815472	1829	7103464	Levitenkanne	Mann
Worms	49.629442,8.356283	1829	7005108	Krone	unbekannt
Würzburg - Heidingsfeld	49.763329,9.943251	1829	7004335	Wappen	Frau
Würzburg - Heidingsfeld	49.763329,9.943251	1829	7004335	Priesterhände	Mann
Bayreuth	49.934064,11.594224	1830	7004326	Levitenkanne	Mann
Bonn-Schwarzrheindorf	50.75727,7.105364	1830	4010239	Levitenkanne	unbekannt
Gennep	51.695833,5.967222	1830	7262133	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1830	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1830	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1830	7012310	Vanitas-Symbol	Mann
Hamburg-Altona	53.549540,9.952680	1830	7012310	Levitenkanne	unbekannt
Hamburg-Altona	53.549540,9.952680	1830	7012310	Priesterhände	Mann
Kusterdingen-Wankheim	48.508472,9.100833	1830	7087635	Levitenkanne	Mann
Sondershausen	51.360182,10.869193	1830	1037748	Auge	Frau
Worms	49.629442,8.356283	1830	7005108	Krone	unbekannt
Bonn-Schwarzrheindorf	50.75727,7.105364	1831	4010239	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1831	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1831	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549540,9.952680	1831	7012310	Krone	Frau
Laupheim	48.231932,9.884036	1831	1040058	Löwe	Mann
Oranienburg	52.750548,13.228051	1831	1037432	Levitenkanne	Mann
Siegburg	50.801352,7.203499	1831	7005104	Levitenkanne	unbekannt
Bayreuth	49.934064,11.594224	1832	7004326	Levitenkanne	Mann
Blieskastel	49.240733,7.254151	1832	1038561	Blume	Mann
Hamburg-Altona	53.549373,9.950545	1832	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1832	7012310	Sonne	Frau
Hamburg-Altona	53.549540,9.952680	1832	7012310	Levitenkanne	Mann
Laupheim	48.231932,9.884036	1832	1040058	Hirsch	Mann
Oranienburg	52.750548,13.228051	1832	1037432	Priesterhände	Mann
Beelitz	52.236477,12.97412	1833	1036422	Levitenkanne	Mann
Bingen	49.962935,7.89771	1833	7012309	Levitenkanne	Mann
Blieskastel	49.240733,7.254151	1833	1038561	Levitenkanne	Mann
Frankfurt am Main	50.124557,8.647792	1833	7005293	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1833	7012310	Levitenkanne	Mann
Beelitz	52.236477,12.97412	1834	1036422	Krone	Frau
Haigerloch	48.36392,8.807413	1834	1039436	Sonne	Frau
Hamburg-Altona	53.549373,9.950545	1834	7012310	Baum	Mann
Hamburg-Altona	53.549540,9.952680	1834	7012310	Priesterhände	Mann
Hamburg-Altona	53.549540,9.952680	1834	7012310	Levitenkanne	Mann
Laupheim	48.231932,9.884036	1834	1040058	Levitenkanne	Mann
Siegburg	50.801352,7.203499	1834	7005104	Priesterhände	unbekannt
Würzburg - Heidingsfeld	49.763329,9.943251	1834	7004335	Priesterhände	Mann
Bayreuth	49.934064,11.594224	1835	7004326	Schofar	Mann
Blieskastel	49.240733,7.254151	1835	1038561	Levitenkanne	Mann
Bonn-Schwarzrheindorf	50.75727,7.105364	1835	4010239	Levitenkanne	unbekannt
Hamburg-Altona	53.549373,9.950545	1835	7012310	Levitenkanne	Mann
Hamburg-Altona	53.549373,9.950545	1835	7012310	Sonne	Frau
Hamburg-Altona	53.549373,9.950545	1835	7012310	Priesterhände	Mann
Hamburg-Altona	53.549373,9.950545	1835	7012310	Levitenkanne	Mann
Krefeld (alter Friedhof)	51.316734,6.55169	1835	7005980	Vanitas-Symbol	unbekannt
Krefeld (alter Friedhof)	51.316734,6.55169	1835	7005980	Vanitas-Symbol	unbekannt
Krefeld (alter Friedhof)	51.316734,6.55169	1835	7005980	Vanitas-Symbol	unbekannt
